Parent_Fund_Code,Master_Fund_Code,Trade_Date,Currency,Trans_Type,Amount
="837  ",="837",20250410,CDD,PT ,195311.97
="837  ",="837",20250409,CDD,RT ,49146.18
="837  ",="837",20250410,CDD,RT ,40791.24
="837  ",="837",20250409,CDD,WSR,48750.38
="837  ",="893",20250409,CDD,PT ,334451.34
="837  ",="893",20250410,CDD,PT ,10162277.7
="837  ",="893",20250409,CDD,RT ,2049520.92
="837  ",="893",20250409,CDD,WSP,6043.41
="837  ",="893",20250409,CDD,WSR,1706272.84
="837  ",="9333",20250409,CDD,RT ,2686.64
="837  ",="9333",20250409,CDD,WSR,2686.64
="8785 ",="8701",20250410,CDD,RT ,106.82
="8789 ",="8705",20250410,CDD,RT ,142.58
="8790 ",="8706",20250410,CDD,RT ,77.02
="8794 ",="8710",20250410,CDD,RT ,225.25
="8795 ",="8795",20250410,CDD,RT ,100
="8802 ",="8718",20250410,CDD,RT ,140.09
="8804 ",="8804",20250410,CDD,RT ,200
="8806 ",="8806",20250410,CDD,RT ,150
="8880 ",="8880",20250410,CDD,PT ,2080.43
="8881 ",="8881",20250410,CDD,PT ,1777.3
="8881 ",="8881",20250410,CDD,RT ,62057.34
="8882 ",="8882",20250410,CDD,PT ,1207.66
="9010 ",="15189",20250409,CDD,RT ,220
="9010 ",="15189",20250409,CDD,WSR,220
="9010 ",="16189",20250409,CDD,RT ,977.62
="9010 ",="16189",20250410,CDD,RT ,939.5
="9010 ",="16189",20250409,CDD,WSR,977.62
="9010 ",="18189",20250409,CDD,RT ,25113.45
="9010 ",="18189",20250410,CDD,RT ,125
="9010 ",="18189",20250409,CDD,WSR,25113.45
="9010 ",="18236",20250409,CDD,PT ,5473.74
="9010 ",="18236",20250409,CDD,RT ,122883.29
="9010 ",="18236",20250410,CDD,RT ,1004.83
="9010 ",="18236",20250409,CDD,WSP,5473.74
="9010 ",="18236",20250409,CDD,WSR,122883.29
="9010 ",="4102",20250408,CDD,PT ,-6000
="9010 ",="4102",20250409,CDD,PT ,63608.18
="9010 ",="4102",20250410,CDD,PT ,1537.57
="9010 ",="4102",20250409,CDD,RT ,666284.54
="9010 ",="4102",20250410,CDD,RT ,1357.57
="9010 ",="4102",20250409,CDD,WSP,63608.18
="9010 ",="4102",20250409,CDD,WSR,666284.54
="9010 ",="5102",20250409,CDD,PT ,28963.11
="9010 ",="5102",20250410,CDD,PT ,2883940.38
="9010 ",="5102",20250409,CDD,RT ,1894870.4
="9010 ",="5102",20250410,CDD,RT ,3235.28
="9010 ",="5102",20250409,CDD,WSP,23543.08
="9010 ",="5102",20250409,CDD,WSR,104038.16
="9010 ",="9010",20250409,CDD,PT ,223536.66
="9010 ",="9010",20250410,CDD,PT ,7935.4
="9010 ",="9010",20250409,CDD,RT ,164573.51
="9010 ",="9010",20250410,CDD,RT ,196402.14
="9010 ",="9010",20250409,CDD,WSP,223536.66
="9010 ",="9010",20250409,CDD,WSR,164573.51
="9150 ",="9150",20250410,CDD,PT ,7.5
="9151 ",="9151",20250410,CDD,RT ,456.31
="9152 ",="9152",20250410,CDD,PT ,75
="9152 ",="9152",20250410,CDD,RT ,5.55
="9154 ",="9154",20250410,CDD,PT ,30
="9154 ",="9154",20250409,CDD,RT ,402.16
="9154 ",="9154",20250410,CDD,RT ,2093.13
="9154 ",="9154",20250409,CDD,WSR,402.16
="9155 ",="9155",20250409,CDD,RT ,257.66
="9155 ",="9155",20250410,CDD,RT ,3949.37
="9155 ",="9155",20250409,CDD,WSR,257.66
="9155 ",="9205",20250410,CDD,RT ,145.44
="9156 ",="9156",20250410,CDD,PT ,126.67
="9156 ",="9156",20250410,CDD,RT ,71460.15
="9156 ",="9206",20250410,CDD,RT ,46.32
="9157 ",="9157",20250410,CDD,PT ,8.51
="9157 ",="9157",20250410,CDD,RT ,6.3
="9158 ",="9158",20250410,CDD,RT ,4321.59
="9159 ",="9159",20250410,CDD,PT ,22.5
="9159 ",="9159",20250409,CDD,RT ,499.88
="9159 ",="9159",20250410,CDD,RT ,5.29
="9159 ",="9159",20250409,CDD,WSR,499.88
="9159 ",="9209",20250410,CDD,RT ,42.28
="9160 ",="9160",20250410,CDD,PT ,18.75
="9160 ",="9160",20250409,CDD,RT ,367.91
="9160 ",="9160",20250410,CDD,RT ,126.42
="9160 ",="9160",20250409,CDD,WSR,367.91
="9160 ",="9210",20250410,CDD,RT ,57.87
="9161 ",="9161",20250410,CDD,PT ,18.5
="9161 ",="9161",20250409,CDD,RT ,184.82
="9161 ",="9161",20250410,CDD,RT ,1385.38
="9161 ",="9161",20250409,CDD,WSR,184.82
="9161 ",="9211",20250410,CDD,RT ,72.92
="9162 ",="9162",20250410,CDD,PT ,7.5
="9162 ",="9162",20250409,CDD,RT ,453.19
="9162 ",="9162",20250410,CDD,RT ,2546.44
="9162 ",="9162",20250409,CDD,WSR,453.19
="9162 ",="9212",20250410,CDD,RT ,42.08
="9163 ",="9163",20250410,CDD,PT ,300
="9163 ",="9163",20250409,CDD,RT ,363.3
="9163 ",="9163",20250410,CDD,RT ,15915.54
="9163 ",="9163",20250409,CDD,WSR,363.3
="9163 ",="9213",20250410,CDD,RT ,7690.22
="9164 ",="9164",20250410,CDD,PT ,167.5
="9164 ",="9164",20250410,CDD,RT ,7990.86
="9164 ",="9214",20250410,CDD,RT ,2198.07
="9165 ",="9165",20250410,CDD,PT ,15
="9165 ",="9165",20250409,CDD,RT ,527.7
="9165 ",="9165",20250410,CDD,RT ,9053.64
="9165 ",="9165",20250409,CDD,WSR,527.7
="9165 ",="9215",20250410,CDD,RT ,3.66
="9166 ",="9166",20250410,CDD,PT ,67.5
="9166 ",="9166",20250410,CDD,RT ,2898.39
="9167 ",="9167",20250410,CDD,PT ,37.5
="9167 ",="9167",20250409,CDD,RT ,940.4
="9167 ",="9167",20250410,CDD,RT ,16924.21
="9167 ",="9167",20250409,CDD,WSR,940.4
="9167 ",="9217",20250410,CDD,RT ,4803.62
="9168 ",="9168",20250410,CDD,PT ,272.5
="9168 ",="9168",20250409,CDD,RT ,260.33
="9168 ",="9168",20250410,CDD,RT ,50225.73
="9168 ",="9168",20250409,CDD,WSR,260.33
="9168 ",="9218",20250410,CDD,RT ,2778.41
="9169 ",="9169",20250410,CDD,PT ,110
="9169 ",="9169",20250409,CDD,RT ,888.97
="9169 ",="9169",20250410,CDD,RT ,151.6
="9169 ",="9169",20250409,CDD,WSR,888.97
="9170 ",="9170",20250410,CDD,PT ,70
="9170 ",="9170",20250409,CDD,RT ,813.17
="9170 ",="9170",20250410,CDD,RT ,1.56
="9170 ",="9170",20250409,CDD,WSR,813.17
="9170 ",="9220",20250410,CDD,RT ,77.63
="9171 ",="9171",20250410,CDD,PT ,3.75
="9171 ",="9171",20250409,CDD,RT ,819.63
="9171 ",="9171",20250410,CDD,RT ,1208.16
="9171 ",="9171",20250409,CDD,WSR,819.63
="9171 ",="9221",20250410,CDD,RT ,57.14
="9172 ",="9172",20250410,CDD,PT ,210.99
="9172 ",="9172",20250409,CDD,RT ,514.55
="9172 ",="9172",20250410,CDD,RT ,33619.08
="9172 ",="9172",20250409,CDD,WSR,514.55
="9172 ",="9222",20250410,CDD,RT ,56.13
="9173 ",="9173",20250410,CDD,PT ,157.5
="9173 ",="9173",20250410,CDD,RT ,54535.99
="9173 ",="9223",20250410,CDD,RT ,1.38
="9174 ",="9174",20250410,CDD,PT ,52.5
="9175 ",="9175",20250410,CDD,PT ,222.5
="9175 ",="9175",20250409,CDD,RT ,485.49
="9175 ",="9175",20250410,CDD,RT ,24982.41
="9175 ",="9175",20250409,CDD,WSR,485.49
="9175 ",="9225",20250410,CDD,RT ,36.8
="9176 ",="9176",20250410,CDD,PT ,50
="9176 ",="9226",20250410,CDD,RT ,105.12
="9177 ",="9177",20250410,CDD,PT ,7.5
="9177 ",="9177",20250409,CDD,RT ,109.18
="9177 ",="9177",20250409,CDD,WSR,109.18
="9177 ",="9227",20250410,CDD,RT ,84.38
="9178 ",="9178",20250410,CDD,PT ,95
="9178 ",="9178",20250409,CDD,RT ,522.62
="9178 ",="9178",20250410,CDD,RT ,66394.29
="9178 ",="9178",20250409,CDD,WSR,522.62
="9178 ",="9228",20250410,CDD,RT ,54.67
="9179 ",="9179",20250410,CDD,PT ,151.66
="9179 ",="9179",20250409,CDD,RT ,426.82
="9179 ",="9179",20250410,CDD,RT ,80.92
="9179 ",="9179",20250409,CDD,WSR,426.82
="9179 ",="9229",20250410,CDD,RT ,16259.87
="9180 ",="9180",20250410,CDD,PT ,79.17
="9180 ",="9180",20250409,CDD,RT ,292.28
="9180 ",="9180",20250410,CDD,RT ,179.46
="9180 ",="9180",20250409,CDD,WSR,292.28
="9180 ",="9230",20250410,CDD,RT ,2712.45
="9181 ",="9181",20250410,CDD,PT ,185
="9181 ",="9181",20250409,CDD,RT ,213.1
="9181 ",="9181",20250410,CDD,RT ,39620.39
="9181 ",="9181",20250409,CDD,WSR,213.1
="9181 ",="9231",20250410,CDD,RT ,13555.98
="9182 ",="9182",20250409,CDD,RT ,183.25
="9182 ",="9182",20250410,CDD,RT ,102.19
="9182 ",="9182",20250409,CDD,WSR,183.25
="9183 ",="9183",20250410,CDD,PT ,29696.76
="9183 ",="9183",20250410,CDD,RT ,1336.39
="9184 ",="9184",20250410,CDD,PT ,25
="9184 ",="9184",20250410,CDD,RT ,8581.71
="9185 ",="9185",20250410,CDD,PT ,25
="9185 ",="9185",20250410,CDD,RT ,16279.21
="9186 ",="9186",20250410,CDD,PT ,60
="9187 ",="9187",20250410,CDD,PT ,195
="9188 ",="9188",20250410,CDD,PT ,50
="9189 ",="9189",20250410,CDD,PT ,115
="9189 ",="9189",20250410,CDD,RT ,1127.35
="9191 ",="9191",20250410,CDD,RT ,1257.03
="9193 ",="9193",20250410,CDD,PT ,460
="9193 ",="9193",20250410,CDD,RT ,801.29
="9251 ",="9251",20250410,CDD,RT ,3064.05
="9252 ",="9252",20250410,CDD,PT ,93359.26
="9252 ",="9252",20250410,CDD,RT ,5334.7
="9252 ",="9264",20250410,CDD,RT ,10632.96
="9253 ",="9253",20250410,CDD,RT ,4531.35
="9253 ",="9265",20250410,CDD,RT ,4658.88
="9254 ",="9254",20250410,CDD,RT ,2446.07
="9254 ",="9266",20250410,CDD,RT ,7963.33
="9255 ",="9255",20250410,CDD,RT ,6396.31
="9255 ",="9267",20250410,CDD,RT ,277.39
="9256 ",="9256",20250410,CDD,PT ,70
="9256 ",="9256",20250410,CDD,RT ,101817.16
="9256 ",="9268",20250410,CDD,RT ,18210.65
="9257 ",="9257",20250410,CDD,RT ,3849.45
="9257 ",="9269",20250410,CDD,RT ,7314.94
="9258 ",="9258",20250410,CDD,RT ,2972.18
="9258 ",="9270",20250410,CDD,RT ,475.58
="9260 ",="9260",20250410,CDD,RT ,33932.05
="9260 ",="9272",20250410,CDD,RT ,1237.15
="9261 ",="9273",20250410,CDD,RT ,633.81
="9400 ",="9420",20250410,CDD,RT ,394.95
="9403 ",="9423",20250410,CDD,RT ,639.08
="9404 ",="9424",20250410,CDD,RT ,425.06
="9405 ",="9405",20250410,CDD,RT ,618.38
="9405 ",="9425",20250410,CDD,RT ,3997.13
="9406 ",="9406",20250410,CDD,RT ,793.27
="9406 ",="9426",20250410,CDD,RT ,7477.14
="9406 ",="9446",20250409,CDD,RT ,1578.75
="9406 ",="9446",20250410,CDD,RT ,3257.14
="9406 ",="9446",20250409,CDD,WSR,1578.75
="9406 ",="9466",20250410,CDD,RT ,5282.18
="9407 ",="9427",20250410,CDD,RT ,116.81
="9408 ",="9428",20250410,CDD,RT ,274.58
="9409 ",="9409",20250410,CDD,RT ,791.52
="9409 ",="9429",20250410,CDD,RT ,343.09
="9409 ",="9449",20250410,CDD,RT ,1769.25
="9415 ",="9455",20250410,CDD,RT ,835.72
="95703",="95703",20250410,CDD,PT ,546.65
="95703",="95703",20250409,CDD,RT ,475.05
="95703",="95703",20250409,CDD,WSR,475.05
="95803",="95803",20250409,CDD,PT ,3000
="95803",="95803",20250410,CDD,PT ,50
="95803",="95803",20250409,CDD,RT ,12810.04
="95803",="95803",20250409,CDD,WSP,3000
="95803",="95803",20250409,CDD,WSR,12810.04
="95803",="95805",20250409,CDD,PT ,34801.18
="95803",="95805",20250410,CDD,PT ,6259.22
="95803",="95805",20250409,CDD,RT ,15184.33
="95803",="95805",20250410,CDD,RT ,6259.22
="95803",="95805",20250409,CDD,WSP,34801.18
="95803",="95805",20250409,CDD,WSR,15184.33
="9601 ",="16451",20250410,CDD,DR ,144.73
="9601 ",="16451",20250410,CDD,PT ,1618179.8
="9601 ",="16451",20250410,CDD,RT ,1072908.72
="9601 ",="16651",20250318,CDD,DR ,-0.03
="9601 ",="16651",20250410,CDD,DR ,118.56
="9601 ",="16651",20250317,CDD,PT ,-400
="9601 ",="16651",20250410,CDD,PT ,865984.22
="9601 ",="16651",20250318,CDD,RT ,-400.03
="9601 ",="16651",20250410,CDD,RT ,297449.39
="9601 ",="80551",20250410,CDD,DR ,73.8
="9601 ",="80551",20250410,CDD,PT ,1369452.44
="9601 ",="80551",20250410,CDD,RT ,459327.08
="9601 ",="9601",20250410,CDD,DR ,39783.43
="9601 ",="9601",20250410,CDD,PT ,25661771.88
="9601 ",="9601",20250410,CDD,RT ,25251842.05
="9601 ",="9601",20250410,CDD,WTX,82.39
="9602 ",="16452",20250409,CDD,RT ,46585.53
="9602 ",="9602",20250409,CDD,RT ,2065.75
="9602 ",="9602",20250410,CDD,RT ,2242.78
="9602 ",="9602",20250409,CDD,WSR,2065.75
="9603 ",="16453",20250409,CDD,PT ,69588
="9603 ",="16453",20250410,CDD,PT ,4853.26
="9603 ",="16453",20250409,CDD,RT ,7526732.69
="9603 ",="16453",20250410,CDD,RT ,14713.56
="9603 ",="16453",20250409,CDD,WSR,19398.99
="9603 ",="16653",20250410,CDD,PT ,5571.02
="9603 ",="16653",20250409,CDD,RT ,27214.36
="9603 ",="16653",20250410,CDD,RT ,67460.59
="9603 ",="16653",20250409,CDD,WSR,27214.36
="9603 ",="19303",20250409,CDD,RT ,599.47
="9603 ",="19303",20250409,CDD,WSR,599.47
="9603 ",="19653",20250410,CDD,PT ,31.65
="9603 ",="19653",20250409,CDD,RT ,901.44
="9603 ",="19653",20250410,CDD,RT ,469.75
="9603 ",="19653",20250409,CDD,WSR,901.44
="9603 ",="80576",20250409,CDD,RT ,1358.38
="9603 ",="80576",20250409,CDD,WSR,1358.38
="9603 ",="9603",20250410,CDD,FEE,-94.38
="9603 ",="9603",20250409,CDD,PT ,12679.44
="9603 ",="9603",20250410,CDD,PT ,50284.43
="9603 ",="9603",20250409,CDD,RT ,319306.08
="9603 ",="9603",20250410,CDD,RT ,221181.54
="9603 ",="9603",20250409,CDD,WSP,12679.44
="9603 ",="9603",20250409,CDD,WSR,319306.08
="9604 ",="16454",20250410,CDD,PT ,3828.67
="9604 ",="16454",20250409,CDD,RT ,3347389.59
="9604 ",="16454",20250410,CDD,RT ,5704.75
="9604 ",="16454",20250409,CDD,WSR,2481.72
="9604 ",="16654",20250409,CDD,RT ,12875.92
="9604 ",="16654",20250410,CDD,RT ,20177.85
="9604 ",="16654",20250409,CDD,WSR,12875.92
="9604 ",="19304",20250409,CDD,RT ,136.68
="9604 ",="19304",20250409,CDD,WSR,136.68
="9604 ",="19654",20250409,CDD,RT ,250.74
="9604 ",="19654",20250410,CDD,RT ,296.71
="9604 ",="19654",20250409,CDD,WSR,250.74
="9604 ",="9604",20250409,CDD,PT ,2289.84
="9604 ",="9604",20250410,CDD,PT ,68794.07
="9604 ",="9604",20250409,CDD,RT ,91143.34
="9604 ",="9604",20250410,CDD,RT ,86934.06
="9604 ",="9604",20250409,CDD,WSP,2289.84
="9604 ",="9604",20250409,CDD,WSR,91143.34
="9606 ",="16456",20250210,CDD,FEE,148.33
="9606 ",="16456",20250409,CDD,PT ,142969.64
="9606 ",="16456",20250410,CDD,PT ,24480.61
="9606 ",="16456",20250210,CDD,RT ,148.32
="9606 ",="16456",20250409,CDD,RT ,69701.59
="9606 ",="16456",20250410,CDD,RT ,55336.3
="9606 ",="16456",20250409,CDD,WSR,43629.34
="9606 ",="16656",20250410,CDD,PT ,11312.59
="9606 ",="16656",20250409,CDD,RT ,3545.54
="9606 ",="16656",20250410,CDD,RT ,39362.71
="9606 ",="16656",20250409,CDD,WSR,3545.54
="9606 ",="19306",20250409,CDD,RT ,3048.38
="9606 ",="19306",20250409,CDD,WSR,3048.38
="9606 ",="19656",20250409,CDD,RT ,403.1
="9606 ",="19656",20250410,CDD,RT ,169.72
="9606 ",="19656",20250409,CDD,WSR,403.1
="9606 ",="80575",20250328,CDD,DR ,0.75
="9606 ",="80575",20250210,CDD,PT ,148.32
="9606 ",="80575",20250409,CDD,RT ,2505.86
="9606 ",="80575",20250410,CDD,RT ,533.32
="9606 ",="80575",20250409,CDD,WSR,2505.86
="9606 ",="9606",20250409,CDD,PT ,2632.58
="9606 ",="9606",20250410,CDD,PT ,539813.75
="9606 ",="9606",20250409,CDD,RT ,23815.07
="9606 ",="9606",20250410,CDD,RT ,158746.14
="9606 ",="9606",20250409,CDD,WSP,2632.58
="9606 ",="9606",20250409,CDD,WSR,23815.07
="9608 ",="16458",20250409,CDD,PT ,341646.29
="9608 ",="16458",20250410,CDD,PT ,906.75
="9608 ",="16458",20250409,CDD,RT ,120898.75
="9608 ",="16458",20250410,CDD,RT ,4410.18
="9608 ",="16458",20250409,CDD,WSR,83510.93
="9608 ",="16658",20250410,CDD,PT ,589.1
="9608 ",="16658",20250409,CDD,RT ,60
="9608 ",="16658",20250410,CDD,RT ,217.26
="9608 ",="16658",20250409,CDD,WSR,60
="9608 ",="19658",20250409,CDD,RT ,470.8
="9608 ",="19658",20250409,CDD,WSR,470.8
="9608 ",="9608",20250409,CDD,PT ,2013.67
="9608 ",="9608",20250410,CDD,PT ,15413.62
="9608 ",="9608",20250409,CDD,RT ,17937.01
="9608 ",="9608",20250410,CDD,RT ,53233.54
="9608 ",="9608",20250409,CDD,WSP,2013.67
="9608 ",="9608",20250409,CDD,WSR,17937.01
="9609 ",="16459",20250409,CDD,PT ,47656.55
="9609 ",="16459",20250410,CDD,PT ,4806.52
="9609 ",="16459",20250409,CDD,RT ,13014.67
="9609 ",="16459",20250410,CDD,RT ,31353.88
="9609 ",="16459",20250409,CDD,WSR,4323.92
="9609 ",="16659",20250410,CDD,PT ,16784.12
="9609 ",="16659",20250409,CDD,RT ,23.17
="9609 ",="16659",20250410,CDD,RT ,16018.58
="9609 ",="16659",20250409,CDD,WSR,23.17
="9609 ",="19659",20250410,CDD,RT ,24.14
="9609 ",="9609",20250409,CDD,PT ,275.44
="9609 ",="9609",20250410,CDD,PT ,47686.65
="9609 ",="9609",20250409,CDD,RT ,2020
="9609 ",="9609",20250410,CDD,RT ,36376.49
="9609 ",="9609",20250409,CDD,WSP,275.44
="9609 ",="9609",20250409,CDD,WSR,2020
="9610 ",="16460",20250410,CDD,PT ,4689954.95
="9610 ",="16460",20250409,CDD,RT ,31371.51
="9610 ",="16460",20250410,CDD,RT ,35871.94
="9610 ",="16460",20250409,CDD,WSR,31371.51
="9610 ",="16660",20250410,CDD,PT ,11186.59
="9610 ",="16660",20250409,CDD,RT ,280.8
="9610 ",="16660",20250410,CDD,RT ,18704.72
="9610 ",="16660",20250409,CDD,WSR,280.8
="9610 ",="19310",20250409,CDD,RT ,366
="9610 ",="19310",20250409,CDD,WSR,366
="9610 ",="19660",20250410,CDD,RT ,82.15
="9610 ",="9610",20250409,CDD,PT ,1324.1
="9610 ",="9610",20250410,CDD,PT ,66392.59
="9610 ",="9610",20250409,CDD,RT ,9345.41
="9610 ",="9610",20250410,CDD,RT ,93863.51
="9610 ",="9610",20250409,CDD,WSP,1324.1
="9610 ",="9610",20250409,CDD,WSR,9345.41
="9612 ",="16462",20250410,CDD,PT ,13303160.73
="9612 ",="16462",20250409,CDD,RT ,71466.9
="9612 ",="16462",20250410,CDD,RT ,56590.81
="9612 ",="16462",20250409,CDD,WSR,71466.9
="9612 ",="16662",20250410,CDD,PT ,893.97
="9612 ",="16662",20250409,CDD,RT ,485.95
="9612 ",="16662",20250410,CDD,RT ,4978.02
="9612 ",="16662",20250409,CDD,WSR,485.95
="9612 ",="19312",20250409,CDD,RT ,927.85
="9612 ",="19312",20250409,CDD,WSR,927.85
="9612 ",="19662",20250409,CDD,RT ,80
="9612 ",="19662",20250410,CDD,RT ,20
="9612 ",="19662",20250409,CDD,WSR,80
="9612 ",="80587",20250409,CDD,RT ,1344.1
="9612 ",="80587",20250410,CDD,RT ,1628.46
="9612 ",="80587",20250409,CDD,WSR,1344.1
="9612 ",="9612",20250410,CDD,PT ,25851.88
="9612 ",="9612",20250409,CDD,RT ,55053.48
="9612 ",="9612",20250410,CDD,RT ,61289
="9612 ",="9612",20250409,CDD,WSR,55053.48
="9614 ",="16464",20250409,CDD,PT ,8617
="9614 ",="16464",20250410,CDD,PT ,23002.1
="9614 ",="16464",20250409,CDD,RT ,2937.61
="9614 ",="16464",20250410,CDD,RT ,44462.73
="9614 ",="16464",20250409,CDD,WSR,2937.61
="9614 ",="16664",20250410,CDD,PT ,1307.23
="9614 ",="16664",20250410,CDD,RT ,2062.76
="9614 ",="19664",20250410,CDD,RT ,4.53
="9614 ",="9614",20250410,CDD,FEE,-839.36
="9614 ",="9614",20250409,CDD,PT ,4352.04
="9614 ",="9614",20250410,CDD,PT ,217604.01
="9614 ",="9614",20250409,CDD,RT ,381.94
="9614 ",="9614",20250410,CDD,RT ,158170.14
="9614 ",="9614",20250409,CDD,WSP,4352.04
="9614 ",="9614",20250409,CDD,WSR,381.94
="9616 ",="16466",20250410,CDD,PT ,577453.01
="9616 ",="16466",20250409,CDD,RT ,2978.24
="9616 ",="16466",20250410,CDD,RT ,2354.8
="9616 ",="16466",20250409,CDD,WSR,2978.24
="9616 ",="16666",20250410,CDD,PT ,2619.5
="9616 ",="16666",20250409,CDD,RT ,2175.29
="9616 ",="16666",20250410,CDD,RT ,11609.47
="9616 ",="16666",20250409,CDD,WSR,2175.29
="9616 ",="19666",20250410,CDD,PT ,750.2
="9616 ",="80581",20250410,CDD,PT ,1065.82
="9616 ",="9616",20250409,CDD,PT ,6678.21
="9616 ",="9616",20250410,CDD,PT ,24300.13
="9616 ",="9616",20250410,CDD,RT ,42192.83
="9616 ",="9616",20250409,CDD,WSP,6678.21
="9618 ",="16468",20250410,CDD,PT ,5723.1
="9618 ",="16468",20250409,CDD,RT ,77021.51
="9618 ",="16468",20250410,CDD,RT ,15749.46
="9618 ",="16468",20250409,CDD,WSR,77021.51
="9618 ",="16668",20250410,CDD,PT ,7046.23
="9618 ",="16668",20250409,CDD,RT ,5616.38
="9618 ",="16668",20250410,CDD,RT ,16048.86
="9618 ",="16668",20250409,CDD,WSR,5616.38
="9618 ",="19668",20250410,CDD,RT ,2.36
="9618 ",="9618",20250409,CDD,PT ,3173.96
="9618 ",="9618",20250410,CDD,PT ,58996.98
="9618 ",="9618",20250409,CDD,RT ,4675.07
="9618 ",="9618",20250410,CDD,RT ,17527.21
="9618 ",="9618",20250409,CDD,WSP,3173.96
="9618 ",="9618",20250409,CDD,WSR,4675.07
="9619 ",="16469",20250410,CDD,FEE,-248.25
="9619 ",="16469",20250410,CDD,PT ,26.81
="9619 ",="16469",20250409,CDD,RT ,8836.62
="9619 ",="16469",20250410,CDD,RT ,50749.69
="9619 ",="16469",20250409,CDD,WSR,8836.62
="9619 ",="16669",20250410,CDD,PT ,1759.79
="9619 ",="16669",20250409,CDD,RT ,8868.64
="9619 ",="16669",20250410,CDD,RT ,32472.06
="9619 ",="16669",20250409,CDD,WSR,8868.64
="9619 ",="19319",20250409,CDD,RT ,40
="9619 ",="19319",20250409,CDD,WSR,40
="9619 ",="19669",20250409,CDD,RT ,445.18
="9619 ",="19669",20250410,CDD,RT ,1555.56
="9619 ",="19669",20250409,CDD,WSR,445.18
="9619 ",="9619",20250409,CDD,PT ,6591.12
="9619 ",="9619",20250410,CDD,PT ,37195.17
="9619 ",="9619",20250409,CDD,RT ,102520.15
="9619 ",="9619",20250410,CDD,RT ,92590.22
="9619 ",="9619",20250409,CDD,WSP,6591.12
="9619 ",="9619",20250409,CDD,WSR,102520.15
="9620 ",="16470",20250410,CDD,PT ,9322291.28
="9620 ",="16470",20250409,CDD,RT ,4015.46
="9620 ",="16470",20250410,CDD,RT ,38292.89
="9620 ",="16470",20250409,CDD,WSR,4015.46
="9620 ",="16670",20250410,CDD,PT ,8454.25
="9620 ",="16670",20250409,CDD,RT ,260
="9620 ",="16670",20250410,CDD,RT ,17031.54
="9620 ",="16670",20250409,CDD,WSR,260
="9620 ",="19670",20250410,CDD,RT ,227.09
="9620 ",="9620",20250409,CDD,PT ,2610.39
="9620 ",="9620",20250410,CDD,PT ,91286.79
="9620 ",="9620",20250409,CDD,RT ,6097.96
="9620 ",="9620",20250410,CDD,RT ,30858.41
="9620 ",="9620",20250409,CDD,WSP,2610.39
="9620 ",="9620",20250409,CDD,WSR,6097.96
="9621 ",="16471",20250410,CDD,FEE,-93.08
="9621 ",="16471",20250410,CDD,PT ,582540.27
="9621 ",="16471",20250409,CDD,RT ,4407.88
="9621 ",="16471",20250410,CDD,RT ,93951.33
="9621 ",="16471",20250409,CDD,WSR,4407.88
="9621 ",="16671",20250410,CDD,PT ,33841.26
="9621 ",="16671",20250410,CDD,RT ,10415.65
="9621 ",="19671",20250410,CDD,RT ,2.34
="9621 ",="9621",20250409,CDD,PT ,4924.98
="9621 ",="9621",20250410,CDD,PT ,250682.27
="9621 ",="9621",20250409,CDD,RT ,1680
="9621 ",="9621",20250410,CDD,RT ,147267.88
="9621 ",="9621",20250409,CDD,WSP,4924.98
="9621 ",="9621",20250409,CDD,WSR,1680
="9682 ",="16472",20250409,CDD,PT ,142969.64
="9682 ",="16472",20250410,CDD,PT ,21193.09
="9682 ",="16472",20250409,CDD,RT ,74753.75
="9682 ",="16472",20250410,CDD,RT ,56322.38
="9682 ",="16472",20250409,CDD,WSR,48681.5
="9682 ",="16672",20250410,CDD,PT ,22735.89
="9682 ",="16672",20250409,CDD,RT ,10362.94
="9682 ",="16672",20250410,CDD,RT ,40265.95
="9682 ",="16672",20250409,CDD,WSR,10362.94
="9682 ",="80572",20250410,CDD,RT ,532.5
="9682 ",="9682",20250409,CDD,PT ,1309.39
="9682 ",="9682",20250410,CDD,PT ,339096.22
="9682 ",="9682",20250409,CDD,RT ,21678.77
="9682 ",="9682",20250410,CDD,RT ,71334.13
="9682 ",="9682",20250409,CDD,WSP,1309.39
="9682 ",="9682",20250409,CDD,WSR,21678.77
="9683 ",="16455",20250410,CDD,PT ,7241.61
="9683 ",="16455",20250409,CDD,RT ,5422.16
="9683 ",="16455",20250410,CDD,RT ,6988.85
="9683 ",="16455",20250409,CDD,WSR,5422.16
="9683 ",="16655",20250410,CDD,PT ,876.95
="9683 ",="16655",20250409,CDD,RT ,4433.33
="9683 ",="16655",20250410,CDD,RT ,845.44
="9683 ",="16655",20250409,CDD,WSR,4433.33
="9683 ",="19355",20250409,CDD,RT ,663.48
="9683 ",="19355",20250409,CDD,WSR,663.48
="9683 ",="9683",20250410,CDD,PT ,2685.06
="9683 ",="9683",20250409,CDD,RT ,821.93
="9683 ",="9683",20250410,CDD,RT ,117.32
="9683 ",="9683",20250409,CDD,WSR,821.93
="9684 ",="16474",20250409,CDD,PT ,842939.55
="9684 ",="16474",20250410,CDD,PT ,12364417.98
="9684 ",="16474",20250409,CDD,RT ,31404.08
="9684 ",="16474",20250410,CDD,RT ,32569.32
="9684 ",="16474",20250409,CDD,WSR,31404.08
="9684 ",="16674",20250410,CDD,PT ,13002.57
="9684 ",="16674",20250409,CDD,RT ,4174.12
